_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pubmed_id	subject_end	subject_start	subject_text	subject_type	pub_rel_id
698758005	4/4/2015 21:29:04	False	1605618206		4/4/2015 21:24:17	False	neodev	0.7857	11018419	SRB	2	Novi Sad	188.2.11.182	speculative		no_further_info			"&quot;<span class=""form_object"">sirolimus</span>&quot;"	"&quot;<span class=""form_subject"">Pulmonary alveolar proteinosis</span>&quot;"	"<div class=""formatted_sentence""><span class=""subject_text"">Pulmonary alveolar proteinosis</span>: a rare pulmonary toxicity of <span class=""object_text"">sirolimus</span>.</div>"	positive	0	70	61	sirolimus	drug	Pulmonary alveolar proteinosis: a rare pulmonary toxicity of sirolimus.	17291222	30	0	Pulmonary alveolar proteinosis	disease	drug_disease_225
698758005	4/4/2015 21:29:39	False	1605618493		4/4/2015 21:24:51	False	clixsense	0.9333	29843084	MEX	16	Morelia	187.134.108.124	positive		may_cause			"&quot;<span class=""form_object"">sirolimus</span>&quot;"	"&quot;<span class=""form_subject"">Pulmonary alveolar proteinosis</span>&quot;"	"<div class=""formatted_sentence""><span class=""subject_text"">Pulmonary alveolar proteinosis</span>: a rare pulmonary toxicity of <span class=""object_text"">sirolimus</span>.</div>"	positive	0	70	61	sirolimus	drug	Pulmonary alveolar proteinosis: a rare pulmonary toxicity of sirolimus.	17291222	30	0	Pulmonary alveolar proteinosis	disease	drug_disease_225
698758005	4/4/2015 21:54:06	False	1605627400		4/4/2015 21:51:44	False	clixsense	0.8571	9834199	ROU	14	Constanta	5.14.169.178	positive		may_cause			"&quot;<span class=""form_object"">sirolimus</span>&quot;"	"&quot;<span class=""form_subject"">Pulmonary alveolar proteinosis</span>&quot;"	"<div class=""formatted_sentence""><span class=""subject_text"">Pulmonary alveolar proteinosis</span>: a rare pulmonary toxicity of <span class=""object_text"">sirolimus</span>.</div>"	positive	0	70	61	sirolimus	drug	Pulmonary alveolar proteinosis: a rare pulmonary toxicity of sirolimus.	17291222	30	0	Pulmonary alveolar proteinosis	disease	drug_disease_225
698758005	4/4/2015 21:57:07	False	1605628448		4/4/2015 21:53:45	False	elite	0.7692	30087800	BIH	1	Sarajevo	77.78.221.140	positive		may_cause			"&quot;<span class=""form_object"">sirolimus</span>&quot;"	"&quot;<span class=""form_subject"">Pulmonary alveolar proteinosis</span>&quot;"	"<div class=""formatted_sentence""><span class=""subject_text"">Pulmonary alveolar proteinosis</span>: a rare pulmonary toxicity of <span class=""object_text"">sirolimus</span>.</div>"	positive	0	70	61	sirolimus	drug	Pulmonary alveolar proteinosis: a rare pulmonary toxicity of sirolimus.	17291222	30	0	Pulmonary alveolar proteinosis	disease	drug_disease_225
698758006	4/4/2015 21:23:00	False	1605615670		4/4/2015 21:21:23	False	elite	1.0	31883685	GBR	H2	Accrington	80.47.186.28	positive		may_cause			"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:28:18	False	1605617862		4/4/2015 21:26:50	False	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	negative					"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:30:59	False	1605619001		4/4/2015 21:28:41	False	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	false					"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:31:15	False	1605619122		4/4/2015 21:28:47	False	neodev	0.8824	16826314	SWE	26	Enskede	83.250.152.15	negative					"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:32:02	False	1605619442		4/4/2015 21:29:18	False	clixsense	0.9286	31796344	PRT	13	Leiria	2.83.14.210	negative					"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:32:43	False	1605619732		4/4/2015 21:29:21	False	neodev	0.8125	27316712	ARE	1	Abu Dhabi	92.96.119.124	positive		other			"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:32:56	False	1605619805		4/4/2015 21:28:37	False	clixsense	0.75	30367752	TUR	34	Istanbul	82.222.113.130	positive		used_to_treat			"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 21:35:46	False	1605621097		4/4/2015 21:30:33	False	neodev	1.0	13381223	ROU	14	Constanta	5.14.66.85	positive		no_further_info			"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 22:02:39	False	1605630326		4/4/2015 21:58:35	False	neodev	0.8333	16323114	MEX	22	Querétaro	189.234.229.195	negative					"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758006	4/4/2015 22:06:45	False	1605631568		4/4/2015 22:03:14	False	clixsense	0.8947	31307491	AUT			178.165.128.215	negative					"&quot;<span class=""form_object"">amlodipine</span>&quot;"	"&quot;<span class=""form_subject"">coronary heart disease</span>&quot;"	"<div class=""formatted_sentence"">Compared with both diuretics and contemporary agents, <span class=""object_text"">amlodipine</span> decreases cardiovascular events to a similar or greater extent without evidence for increased <span class=""subject_text"">coronary heart disease</span>, gastrointestinal bleeding or cancer.</div>"	false	7	64	54	amlodipine	drug	Compared with both diuretics and contemporary agents, amlodipine decreases cardiovascular events to a similar or greater extent without evidence for increased coronary heart disease, gastrointestinal bleeding or cancer.	17547473	181	159	coronary heart disease	disease	drug_disease_202
698758007	4/4/2015 21:12:39	True	1605611957		4/4/2015 21:10:36	False	elite	1.0	31883685	GBR	H2	Accrington	80.47.186.28	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:13:31	True	1605612238	True	4/4/2015 21:11:09	True	neodev	0.5	17536794	ROU			109.166.131.124	positive		may_cause	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:13:31	True	1605612247		4/4/2015 21:12:28	False	prizerebel	0.7	28853816	PRT	4	Barcelos	94.132.194.69	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:13:46	True	1605612287		4/4/2015 21:12:32	True	clixsense	0.5	11155536	BRA			186.223.247.122	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:15:04	True	1605612769	True	4/4/2015 21:14:48	True	clixsense	0.3	28606244	ITA	18	Milan	151.19.57.119	speculative		no_further_info	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:15:21	True	1605612846	True	4/4/2015 21:12:01	False	prodege	0.7	2112439	USA	OK	Norman	162.228.151.72	speculative		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:15:23	True	1605612866		4/4/2015 21:10:06	False	elite	0.7692	30087800	BIH	1	Sarajevo	77.78.221.140	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:15:45	True	1605612946	True	4/4/2015 21:14:08	True	gptking	0.6	29472662	ARG	1	Mar Del Plata	201.212.250.200	speculative		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:15:54	True	1605612997	True	4/4/2015 21:10:01	True	neodev	0.3333	16282608	SRB	0	Belgrade	178.223.173.123	speculative		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:16:09	True	1605613068	True	4/4/2015 21:14:03	True	neodev	0.6	11066121	PRT	19	Setúbal	85.247.190.110	positive		may_cause	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:16:46	True	1605613324		4/4/2015 21:14:52	True	neodev	0.4	11145864	ROU	36	Timisoara	86.127.182.174	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:16:48	True	1605613340	True	4/4/2015 21:14:18	True	elite	0.3	30211044	BIH	1	Tuzla	37.203.105.35	negative			positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:16:55	True	1605613430		4/4/2015 21:12:53	True	clixsense	0.6	31151345	BIH	1	Mostar	93.180.122.56	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:16:56	True	1605613441		4/4/2015 21:14:19	False	neodev	0.8824	16826314	SWE	26	Enskede	83.250.152.15	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:16:58	True	1605613458		4/4/2015 21:12:08	False	neodev	0.7	29746131	IND	19	Bhatkal	117.222.127.25	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:17:21	True	1605613600		4/4/2015 21:11:25	True	neodev	0.5	30692358	SRB	0	Belgrade	178.223.25.7	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:17:27	True	1605613640		4/4/2015 21:12:05	True	clixsense	0.6	6364034	NZL	G2	Wellington	125.238.211.65	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:17:43	True	1605613720	True	4/4/2015 21:11:40	False	clixsense	0.8125	30046542	HRV	21	Zagreb	78.0.251.210	speculative		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:17:59	True	1605613812	True	4/4/2015 21:12:47	True	neodev	0.5	11481352	ESP	56	Barcelona	83.231.18.138	false			positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:18:11	True	1605613915	True	4/4/2015 21:10:13	True	clixsense	0.2	29325954	PHL	F2	Quezon City	203.215.122.4	positive		may_cause	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:18:11	True	1605613918	True	4/4/2015 21:16:42	True	neodev	0.4	12291277	LTU	57	Kaunas	78.57.148.126	speculative		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
698758007	4/4/2015 21:18:12	True	1605613945		4/4/2015 21:14:33	False	superrewards	0.9231	26528277	URY	10	Montevideo	167.62.117.174	positive		used_to_treat	positive	used_to_treat	"&quot;<span class=""form_object"">silver nitrate</span>&quot;"	"&quot;<span class=""form_subject"">stomal varices secondary to portal hypertension</span>&quot;"	"<div class=""formatted_sentence"">All three patients had recurrent admissions for stomal bleeding and <span class=""subject_text"">stomal varices secondary to portal hypertension</span> and were initially treated with local measures (pressure, <span class=""object_text"">silver nitrate</span>, and suture ligation).</div>"	positive	5	188	174	silver nitrate	drug	All three patients had recurrent admissions for stomal bleeding and stomal varices secondary to portal hypertension and were initially treated with local measures (pressure, silver nitrate, and suture ligation).	17726209	115	68	stomal varices secondary to portal hypertension	disease	drug_disease_206
